h3id,population_fraction
862a36a37ffffff,93.6796385308732
862a36a47ffffff,1704.994570259497
862a36a4fffffff,3165.7126719459225
862a36a57ffffff,1318.409608105411
862a36a5fffffff,1262.2319989061396
862a36a67ffffff,6027.163838770557
862a36a6fffffff,1903.0557424837027
862a36a77ffffff,1639.3029353191932
862a36aefffffff,22.05391430093034
862a36b07ffffff,807.6078151212042
862a36b0fffffff,811.1070153870036
862a36b17ffffff,585.0791716053518
862a36b1fffffff,830.4748867977961
862a36b27ffffff,1480.1477988281738
862a36b2fffffff,1901.1335742105987
862a36b37ffffff,589.3695424023458
862a36b47ffffff,1602.2870148400918
862a36b4fffffff,7105.8269877769235
862a36b57ffffff,907.5707516140163
862a36b5fffffff,2061.5371957349835
862a36b67ffffff,1756.1398700123627
862a36b6fffffff,1640.3526176193068
862a36b77ffffff,1869.2641922427542
862a36bafffffff,11.66205799110468
862b1004fffffff,169.3681396010096
862b10057ffffff,8.065536944272777
862b1005fffffff,379.95487174344794
862b1008fffffff,229.32805894245084
862b100c7ffffff,1058.2333650316248
862b100cfffffff,926.6244121528276
862b100d7ffffff,831.7933305235977
862b100dfffffff,496.0476721008335
862b100e7ffffff,303.3657225676866
862b100efffffff,581.9454304932924
862b100f7ffffff,565.7619481771267
862b10207ffffff,58.299712468395676
862b1020fffffff,1123.3720228362104
862b10217ffffff,58.378491133944884
862b1021fffffff,89.76916383230291
862b10227ffffff,58.39674751393079
862b1022fffffff,85.1246326292681
862b10237ffffff,58.475961045531434
862b10247ffffff,907.2591972201227
862b1024fffffff,746.2574777774931
862b10257ffffff,1622.643345866224
862b1025fffffff,1081.8755382526822
862b10267ffffff,571.9805185070489
862b1026fffffff,591.4168026164729
862b10277ffffff,964.3422671171368
862b10287ffffff,58.359185331121004
862b1028fffffff,65.46181315751517
862b10297ffffff,58.437196224577434
862b1029fffffff,58.261254452440724
862b102a7ffffff,58.457104228442695
862b102afffffff,58.281006304405544
862b102b7ffffff,58.53554990164777
862b102c7ffffff,357.84199675765285
862b102cfffffff,356.76688059798573
862b102d7ffffff,358.3213631771008
862b102dfffffff,357.2448962909375
862b102e7ffffff,778.8476074867012
862b102efffffff,895.2184946542945
862b102f7ffffff,183.00620929862043
862b10307ffffff,31.120513859738278
862b1030fffffff,49.341365348535966
862b10317ffffff,466.7701075208756
862b1031fffffff,59.51295155167717
862b10347ffffff,23.451817377202328
862b1034fffffff,132.71264010821838
862b10357ffffff,58.31737099895817
862b1035fffffff,264.01821398556194
862b10377ffffff,25.757690982079918
862b10387ffffff,58.73222030572312
862b1038fffffff,58.55500973831556
862b10397ffffff,65.27057765789357
862b1039fffffff,58.63389173355685
862b103a7ffffff,361.6911457769929
862b103afffffff,171.28837203824162
862b103b7ffffff,375.8566864471203
862b10607ffffff,14.096416948326056
862b1060fffffff,17.046968724502122
862b10617ffffff,174.5954131763799
862b1061fffffff,14.072438957940467
862b10627ffffff,585.020167635958
862b1062fffffff,14.077790858767006
862b10637ffffff,951.2719208417351
862b10647ffffff,58.416239095896046
862b1064fffffff,58.24045895346376
