h3id,population_fraction
872a344b5ffffff,84.67091835467319
872a344b6ffffff,90.05693368412665
872a344c0ffffff,302.1291514892944
872a344c1ffffff,301.8340953643793
872a344c2ffffff,256.28776513489856
872a344c3ffffff,288.94071588805525
872a344c4ffffff,302.4012027394388
872a344c5ffffff,302.1057470176653
872a344c6ffffff,227.64138691499548
872a344c8ffffff,301.23179973935527
872a344c9ffffff,300.9743272576414
872a344caffffff,254.96285787807776
872a344cbffffff,259.642131928925
872a344ccffffff,301.53935616783883
872a344cdffffff,301.2449335777083
872a344ceffffff,297.56380124922725
872a344d0ffffff,218.1985403906469
872a344d1ffffff,283.293207539458
872a344d2ffffff,236.95749877156697
872a344d3ffffff,274.40337160912225
872a344d4ffffff,188.62465250885867
872a344d5ffffff,197.84177799536752
872a344d6ffffff,219.3957538446882
872a344d8ffffff,257.78669136797805
872a344d9ffffff,251.2730977289034
872a344daffffff,314.1861909045867
872a344dbffffff,251.2920490188829
872a344dcffffff,254.18157755651632
872a344ddffffff,251.4240774489047
872a344deffffff,343.6089174857613
872a344e0ffffff,397.432949762072
872a344e1ffffff,453.65376313757224
872a344e2ffffff,330.8494427878484
872a344e3ffffff,397.11543286856283
872a344e4ffffff,370.01601286842833
872a344e5ffffff,447.4295615936295
872a344e6ffffff,369.2057596575563
872a344e8ffffff,392.8686064878319
872a344e9ffffff,372.8225537187169
872a344eaffffff,313.59277155962275
872a344ebffffff,322.04261900177596
872a344ecffffff,435.33177044732207
872a344edffffff,397.7819728358925
872a344eeffffff,427.03548244358575
872a344f0ffffff,224.93329103219773
872a344f1ffffff,247.11097982457113
872a344f2ffffff,188.79474709439657
872a344f3ffffff,188.61031830371712
872a344f4ffffff,272.22510172221104
872a344f5ffffff,367.8606164878163
872a344f6ffffff,188.9649984720782
872a34500ffffff,225.07087953552414
872a34501ffffff,317.83731988804186
872a34502ffffff,216.41105318468996
872a34503ffffff,229.16502978029604
872a34504ffffff,214.5815787301838
872a34505ffffff,357.5451151915004
872a34506ffffff,210.22124344682442
872a34508ffffff,420.17242291374555
872a34509ffffff,600.2808179146971
872a3450affffff,652.1771248481823
872a3450bffffff,746.3025387433274
872a3450cffffff,316.6428753974676
872a3450dffffff,343.8822419868174
872a3450effffff,313.81753584845495
872a34510ffffff,215.63984511267475
872a34511ffffff,216.42878473229817
872a34512ffffff,224.5467629803059
872a34513ffffff,223.1246399151521
872a34514ffffff,193.74399640258878
872a34515ffffff,215.145797472445
872a34516ffffff,213.37870632889644
872a34518ffffff,216.021574514072
872a34519ffffff,529.7535811766085
872a3451affffff,216.00633453274918
872a3451bffffff,215.82710292726432
872a3451cffffff,216.21622456034197
872a3451dffffff,354.43774685412814
872a3451effffff,216.57919643684372
872a34520ffffff,216.10549250983738
872a34521ffffff,262.1594310646537
872a34522ffffff,211.6960968197543
872a34523ffffff,301.52207461317414
872a34524ffffff,216.3000422444422
872a34525ffffff,216.08709297505098
872a34526ffffff,219.7577091267014
872a34528ffffff,408.43173555120035
872a34529ffffff,408.0300801632314
872a3452affffff,406.38623283650145
872a3452bffffff,386.00823013776744
872a3452cffffff,362.8303384414817
872a3452dffffff,408.3968567898469
872a3452effffff,379.6295405421258
872a34530ffffff,209.3330387760181
872a34531ffffff,209.12716618897116
872a34532ffffff,195.89849743970356
872a34533ffffff,209.2645974800863
872a34534ffffff,242.87006701620368
872a34535ffffff,212.63141682732032
872a34536ffffff,199.34784368767137
872a34540ffffff,581.2443357953209
872a34541ffffff,544.108084959382
872a34542ffffff,567.3107430106885
872a34543ffffff,544.1545939189866
872a34544ffffff,699.1162285687133
872a34545ffffff,680.7305344523173
872a34546ffffff,642.1094412602115
872a34548ffffff,1093.9389641949908
872a34549ffffff,5046.193786037049
872a3454affffff,1230.2663576637628
872a3454bffffff,2656.49035976892
872a3454cffffff,848.4228903308029
872a3454dffffff,964.0473660718727
872a3454effffff,543.6204162200457
872a34550ffffff,615.7139422750544
872a34551ffffff,615.1096043442059
872a34552ffffff,1664.8435698435007
872a34553ffffff,679.7059746219563
872a34554ffffff,616.2673743232949
872a34555ffffff,612.1110688909754
872a34556ffffff,1000.9661293602651
872a34558ffffff,682.2073367459549
872a34559ffffff,1618.6509742324988
872a3455affffff,677.7486631204971
872a3455bffffff,677.0841071384024
872a3455cffffff,595.4159088407655
872a3455dffffff,1085.7966825766193
872a3455effffff,672.6439735734361
872a34560ffffff,416.28647340593443
872a34561ffffff,484.479361576206
872a34562ffffff,651.771520143194
872a34563ffffff,673.342103700937
872a34564ffffff,399.8426535710267
872a34565ffffff,568.2502252873421
872a34566ffffff,401.7373515735393
872a34568ffffff,283.44135956107533
872a34569ffffff,524.2752680808735
872a3456affffff,703.1286406442644
872a3456bffffff,963.2604246492372
872a3456cffffff,546.7779865261402
872a3456dffffff,278.9057229144201
872a3456effffff,492.3545273178528
872a34570ffffff,407.26296141171326
872a34571ffffff,599.6047474261408
872a34572ffffff,432.6165055363539
872a34573ffffff,529.9465106376247
872a34574ffffff,407.62886146549585
872a34575ffffff,491.967149827351
872a34576ffffff,407.6636378869396
872a34580ffffff,118.81335406078568
872a34581ffffff,85.40121712681885
872a34582ffffff,92.07286268184039
872a34583ffffff,84.894249852348
872a34584ffffff,159.96517715725992
872a34585ffffff,196.63095905082997
872a34586ffffff,157.55661816943356
872a34588ffffff,84.72795846046932
872a34589ffffff,129.12862553257222
872a3458affffff,84.73452628414853
872a3458bffffff,84.65153830941746
872a3458cffffff,84.80444907559817
872a3458dffffff,84.72132504270338
872a3458effffff,84.81105929329414
872a34590ffffff,85.04105405036866
872a34591ffffff,84.98402779585935
872a34592ffffff,64.71241284707536
872a34593ffffff,79.88570552510379
872a34594ffffff,125.01490917628163
872a34595ffffff,100.88187452517842
872a34596ffffff,62.692615377720536
872a34598ffffff,84.82408255758335
872a34599ffffff,84.74102848811722
872a3459affffff,85.87496696332792
872a3459bffffff,84.74746504670007
872a3459cffffff,84.90077093584267
872a3459dffffff,84.81760379570788
872a3459effffff,84.90722615738237
872a345a0ffffff,273.76157540573314
872a345a1ffffff,251.0138027051422
872a345a2ffffff,192.34449795683827
872a345a3ffffff,235.62685461198765
872a345a4ffffff,242.90515010391164
872a345a5ffffff,224.76747914493265
872a345a6ffffff,278.47942877970473
872a345a8ffffff,201.3716046655505
872a345a9ffffff,169.0347011390413
872a345aaffffff,101.34034388371592
872a345abffffff,84.79777316884862
872a345acffffff,224.34431527221045
872a345adffffff,223.37729026093385
872a345aeffffff,263.1769757160446
872a345b0ffffff,160.21678830969952
872a345b1ffffff,160.12224501545722
872a345b2ffffff,138.36441024057154
872a345b3ffffff,147.53237687461723
872a345b4ffffff,210.85065395213866
872a345b5ffffff,178.70403361818887
872a345b6ffffff,140.97299611629435
872a34600ffffff,321.2620572815115
872a34601ffffff,249.5162337196406
872a34602ffffff,328.7851960313101
872a34603ffffff,320.97502246422675
872a34604ffffff,321.5493527907688
872a34605ffffff,178.39763350581956
872a34606ffffff,321.57570254557186
872a34608ffffff,0.0
872a34609ffffff,0.0
872a3460affffff,30.016925646360708
872a3460bffffff,0.0
872a3460cffffff,8.281721377763569
872a3460dffffff,0.0
872a3460effffff,188.41788322430557
872a34610ffffff,419.87400890254014
872a34611ffffff,381.82648508694854
872a34612ffffff,1345.7583373698274
872a34613ffffff,1071.9476457723445
872a34614ffffff,366.4202713354007
872a34615ffffff,340.18714570620125
872a34616ffffff,498.77149118113755
872a34618ffffff,696.9973263021993
872a34619ffffff,29.52970722937248
872a3461affffff,687.6990191108968
872a3461bffffff,89.5086601022393
872a3461cffffff,528.9192424463622
872a3461dffffff,449.47814248225103
872a3461effffff,705.0079881028807
872a34620ffffff,359.67385040742124
872a34621ffffff,0.0
872a34622ffffff,475.59210701981084
872a34623ffffff,414.22877977790165
872a34624ffffff,687.2290350889576
872a34625ffffff,27.952157299806494
872a34626ffffff,561.8634773891292
872a34628ffffff,0.0
872a34629ffffff,0.0
872a3462affffff,0.0
872a3462bffffff,0.0
872a3462cffffff,0.0
872a3462dffffff,0.0
872a3462effffff,0.0
872a34630ffffff,451.8432612289729
872a34631ffffff,359.0030586177468
872a34632ffffff,378.9624687517012
872a34633ffffff,321.88968528469684
872a34634ffffff,497.58096394695247
872a34635ffffff,497.0951694880863
872a34636ffffff,686.6592373013019
872a34656ffffff,0.0
872a34672ffffff,0.0
872a34676ffffff,0.0
872a34680ffffff,362.58833146997017
872a34681ffffff,320.26756654466544
872a34682ffffff,378.8925330343149
872a34683ffffff,328.8308414873248
872a34684ffffff,375.4023378453498
872a34685ffffff,361.3113611314918
872a34686ffffff,379.23265127385554
872a34688ffffff,319.6694894941183
872a34689ffffff,319.35869930495716
872a3468affffff,319.6939198011397
872a3468bffffff,319.3832156430139
872a3468cffffff,319.95602500460495
872a3468dffffff,331.12715031283625
872a3468effffff,319.9806120389695
872a34690ffffff,972.5140527256019
872a34691ffffff,378.92109743270373
872a34692ffffff,1071.2897561647633
872a34693ffffff,619.67762469119
872a34694ffffff,674.2392536255688
872a34695ffffff,379.2614011923526
872a34696ffffff,2525.769047592986
872a34698ffffff,349.9757439397523
872a34699ffffff,320.0236205665244
872a3469affffff,272.6068706442832
872a3469bffffff,272.5549745681619
872a3469cffffff,378.33459839661265
872a3469dffffff,325.66845639504686
872a3469effffff,331.62151063850536
872a346a0ffffff,380.02641643667823
872a346a1ffffff,379.6562451890929
872a346a2ffffff,338.55961240423574
872a346a3ffffff,379.6859010781727
872a346a4ffffff,378.12487758839563
872a346a5ffffff,414.10866428998736
872a346a6ffffff,331.29807057654824
872a346a8ffffff,562.8605383007476
872a346a9ffffff,473.4131825055266
872a346aaffffff,320.24282234967023
872a346abffffff,357.16987203978204
872a346acffffff,1167.5419481212696
872a346adffffff,1220.5637003148868
872a346aeffffff,367.93778844506676
872a346b0ffffff,230.47166800736528
872a346b1ffffff,245.7470588150374
872a346b2ffffff,278.23250020585164
872a346b3ffffff,332.5738733495398
872a346b4ffffff,233.5675045611104
